sku_id,product_id,shade_name,list_price,sale_price,size,oz_value,g_value,ml_value,fl_oz_value,badge,in_stock,image_url,price_per_oz,price_per_g
2868701,P516173,612 Dimensional Dark Brown,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868701-main-zoom.jpg,,
2798098,P468353,Odyssey,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798098-main-zoom.jpg,,
2798163,P468353,Clear,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798163-main-zoom.jpg,,
2798049,P468353,Pink Ice,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798049-main-zoom.jpg,,
2805844,P468353,Stargazer,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2805844-main-zoom.jpg,,
2798213,P468353,Latte,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798213-main-zoom.jpg,,
2805828,P468353,Blackout,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2805828-main-zoom.jpg,,
2798247,P468353,Exposed,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798247-main-zoom.jpg,,
2798189,P468353,Lift,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798189-main-zoom.jpg,,
2812949,P468353,Vamp,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2812949-main-zoom.jpg,,
2805851,P468353,Chocolate,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2805851-main-zoom.jpg,,
2798254,P468353,Trooper,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798254-main-zoom.jpg,,
2797959,P468353,Primary Red,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2797959-main-zoom.jpg,,
2812956,P468353,Carrot Cake,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2812956-main-zoom.jpg,,
2812931,P468353,Matcha,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2812931-main-zoom.jpg,,
2797967,P468353,Nude 1,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2797967-main-zoom.jpg,,
2798080,P468353,Nude 2,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798080-main-zoom.jpg,,
2798114,P468353,Nude 3,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798114-main-zoom.jpg,,
2798205,P468353,Nude 4,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798205-main-zoom.jpg,,
2798072,P468353,Nude 5,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798072-main-zoom.jpg,,
2798122,P468353,Nude 6,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798122-main-zoom.jpg,,
2797983,P468353,Nude 7,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2797983-main-zoom.jpg,,
2798155,P468353,Nude 8,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798155-main-zoom.jpg,,
2797975,P468353,Nude 9,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2797975-main-zoom.jpg,,
2798031,P468353,Nude 10,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798031-main-zoom.jpg,,
2797991,P468353,Nude 11,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2797991-main-zoom.jpg,,
2798130,P468353,Nude 12,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798130-main-zoom.jpg,,
2798197,P468353,Milky Way,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798197-main-zoom.jpg,,
2798239,P468353,Alien,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798239-main-zoom.jpg,,
2798015,P468353,Jewelz,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798015-main-zoom.jpg,,
2798221,P468353,Petals,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798221-main-zoom.jpg,,
2798148,P468353,Celebration,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798148-main-zoom.jpg,,
2798106,P468353,Iconic,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798106-main-zoom.jpg,,
2798007,P468353,Journey,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798007-main-zoom.jpg,,
2798171,P468353,Goldmine,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798171-main-zoom.jpg,,
2798056,P468353,Ballerina,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2798056-main-zoom.jpg,,
2796282,P468353,Evergreen,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2796282-main-zoom.jpg,,
2796290,P468353,Flare,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2796290-main-zoom.jpg,,
2783280,P468353,Lemonade,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2783280-main-zoom.jpg,,
2774412,P468353,Bunny,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2774412-main-zoom.jpg,,
2774404,P468353,Dreamsicle,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2774404-main-zoom.jpg,,
2774420,P468353,Oasis,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2774420-main-zoom.jpg,,
2774354,P468353,Sundaze,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2774354-main-zoom.jpg,,
2703510,P468353,24K,22.0,,,,,,,allure 2020 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2703510-main-zoom.jpg?pb=allure-best-2020,,
2703551,P468353,Gilded,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2703551-main-zoom.jpg,,
2703544,P468353,Hot Fire,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2703544-main-zoom.jpg,,
2703569,P468353,Lilac Flame,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2703569-main-zoom.jpg,,
2703528,P468353,Platinum,22.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2703528-main-zoom.jpg,,
2564359,P411848,In the Mood,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2564359-main-zoom.jpg?pb=clean-at-sephora,,
2199883,P411848,Stella By Starlight,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2199883-main-zoom.jpg?pb=clean-at-sephora,,
2334571,P411848,A Fine Romance,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2334571-main-zoom.jpg?pb=clean-at-sephora,,
2564367,P411848,Whisper,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2564367-main-zoom.jpg?pb=clean-at-sephora,,
2564334,P411848,In the City,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2564334-main-zoom.jpg?pb=clean-at-sephora,,
2564326,P411848,Dear Ruby,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2564326-main-zoom.jpg?pb=clean-at-sephora,,
2334589,P411848,Lady Bird,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2334589-main-zoom.jpg?pb=clean-at-sephora,,
1824564,P411848,Cosmic Dancer,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s1824564-main-zoom.jpg?pb=clean-at-sephora,,
2334597,P411848,Dreamer,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2334597-main-zoom.jpg?pb=clean-at-sephora,,
2334563,P411848,At Last,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2334563-main-zoom.jpg?pb=clean-at-sephora,,
2334522,P411848,All Of Me,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2334522-main-zoom.jpg?pb=clean-at-sephora,,
2334555,P411848,Tenderly,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2334555-main-zoom.jpg?pb=clean-at-sephora,,
2976231,P522523,Shy At First,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2976231-main-zoom.jpg,,
2976249,P522523,Did You Notice,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2976249-main-zoom.jpg,,
2990117,P522523,Quite Confident,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2990117-main-zoom.jpg,,
2976223,P522523,Between Us,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2976223-main-zoom.jpg,,
2418663,P467451,Nearly Neutral,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2418663-main-zoom.jpg,,
2418689,P467451,Nearly Apricot,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2418689-main-zoom.jpg,,
2418697,P467451,Nearly Rose,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2418697-main-zoom.jpg,,
2418655,P467451,Nearly Mauve,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2418655-main-zoom.jpg,,
2418671,P467451,Nearly Berry,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2418671-main-zoom.jpg,,
2867935,P507753,Berri,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2867935-main-zoom.jpg?pb=clean-at-sephora,,
2708337,P507753,Kirsty,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2708337-main-zoom.jpg?pb=clean-at-sephora,,
2708352,P507753,Giselle,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2708352-main-zoom.jpg?pb=clean-at-sephora,,
2708345,P507753,Behati,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2708345-main-zoom.jpg?pb=clean-at-sephora,,
2708360,P507753,Elodie,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2708360-main-zoom.jpg?pb=clean-at-sephora,,
2756468,P507753,January,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2756468-main-zoom.jpg?pb=clean-at-sephora,,
2756476,P507753,June,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2756476-main-zoom.jpg?pb=clean-at-sephora,,
2928448,P520021,04 - Bright Pink,49.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2928448-main-zoom.jpg,,
2928422,P520021,01 - Arctic Rose,49.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2928422-main-zoom.jpg,,
2928414,P520021,02 - Fresh Coral,49.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2928414-main-zoom.jpg,,
2928430,P520021,06 - Bright Ruby,49.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2928430-main-zoom.jpg,,
2872182,P512305,15 Chili Crush,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2872182-main-zoom.jpg,,
2789402,P512305,37 Peachy Nude,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2789402-main-zoom.jpg,,
2789410,P512305,44 Nude Lavalliere,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2789410-main-zoom.jpg,,
2789428,P512305,54 Berry Bang,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2789428-main-zoom.jpg,,
2789436,P512305,57 Coral Clash,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2789436-main-zoom.jpg,,
2789444,P512305,66 Fuchsia Fling,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2789444-main-zoom.jpg,,
2859122,P512305,74 Hibiscus Heat,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2859122-main-zoom.jpg,,
2860211,P512305,80 Fig Fantasy,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2860211-main-zoom.jpg,,
2872174,P512305,3 Mischievous Magenta,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2872174-main-zoom.jpg,,
2871077,P515938,03 On The Bright Side,16.0,,,,,,,Sephora Quality Great Value,False,https://www.sephora.com/productimages/sku/s2871077-main-zoom.jpg?pb=2023-03-sephora-value-2023,,
2871010,P515938,01 On Point,16.0,,,,,,,Sephora Quality Great Value,False,https://www.sephora.com/productimages/sku/s2871010-main-zoom.jpg?pb=2023-03-sephora-value-2023,,
2871093,P515938,02 On The Go,16.0,,,,,,,Sephora Quality Great Value,False,https://www.sephora.com/productimages/sku/s2871093-main-zoom.jpg?pb=2023-03-sephora-value-2023,,
2871143,P515938,04 On Cloud 9,16.0,,,,,,,Sephora Quality Great Value,False,https://www.sephora.com/productimages/sku/s2871143-main-zoom.jpg?pb=2023-03-sephora-value-2023,,
2870905,P515938,05 On The Run,16.0,,,,,,,Sephora Quality Great Value,False,https://www.sephora.com/productimages/sku/s2870905-main-zoom.jpg?pb=2023-03-sephora-value-2023,,
2870798,P515938,06 On Fire,16.0,,,,,,,Sephora Quality Great Value,False,https://www.sephora.com/productimages/sku/s2870798-main-zoom.jpg?pb=2023-03-sephora-value-2023,,
2989978,P520786,birthday cake,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2989978-main-zoom.jpg,,
2945756,P520786,toasted coconut,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2945756-main-zoom.jpg,,
2945749,P520786,strawberry bliss,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2945749-main-zoom.jpg,,
2989960,P520786,red velvet,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2989960-main-zoom.jpg,,
2945764,P520786,pink champagne,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2945764-main-zoom.jpg,,
2945822,P520786,honey blossom,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2945822-main-zoom.jpg,,
2989952,P520786,raspberry jam,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2989952-main-zoom.jpg,,
2662864,P505416,11,40.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2662864-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2661940,P505416,50 Euphoric,40.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2661940-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2661957,P505416,51 Amore,40.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2661957-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2661965,P505416,52 Ecstasy,40.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2661965-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2661973,P505416,60 Mystery,40.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2661973-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2662856,P505416,61 Desire,40.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2662856-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2952521,P521688,Strawberry,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2952521-main-zoom.jpg,,
2952513,P521688,Rosé,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2952513-main-zoom.jpg,,
2936466,P521688,Passionfruit,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2936466-main-zoom.jpg,,
2936474,P521688,Lychee,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2936474-main-zoom.jpg,,
2936441,P521688,Negroni,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2936441-main-zoom.jpg,,
2936458,P521688,Sorbet,40.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2936458-main-zoom.jpg,,
2978831,P522446,Quit Wine'in,28.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2978831-main-zoom.jpg,,
2978856,P522446,Fiya Papaya,28.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2978856-main-zoom.jpg,,
2978823,P522446,Wild'berry Whip,28.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2978823-main-zoom.jpg,,
2978849,P522446,Bow'Peep,28.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2978849-main-zoom.jpg,,
2978864,P522446,Violet Vice$,28.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2978864-main-zoom.jpg,,
2977791,P520547,Classy,28.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2977791-main-zoom.jpg?pb=clean-at-sephora,,
2921922,P520547,Self-Love,28.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2921922-main-zoom.jpg?pb=clean-at-sephora,,
2921955,P520547,Empower,28.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2921955-main-zoom.jpg?pb=clean-at-sephora,,
2921930,P520547,Confident,28.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2921930-main-zoom.jpg?pb=clean-at-sephora,,
2921914,P520547,Inspire,28.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2921914-main-zoom.jpg?pb=clean-at-sephora,,
2921948,P520547,Humble,28.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2921948-main-zoom.jpg?pb=clean-at-sephora,,
2977809,P520547,Epic,28.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2977809-main-zoom.jpg?pb=clean-at-sephora,,
2864395,P515462,Louise,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2864395-main-zoom.jpg?pb=clean-at-sephora,,
2864312,P515462,Marnie,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2864312-main-zoom.jpg?pb=clean-at-sephora,,
2864213,P515462,Mélanie,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2864213-main-zoom.jpg?pb=clean-at-sephora,,
2864346,P515462,Inès,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2864346-main-zoom.jpg?pb=clean-at-sephora,,
2864536,P515462,Aïssa,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2864536-main-zoom.jpg?pb=clean-at-sephora,,
2864270,P515462,Maryam,36.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2864270-main-zoom.jpg?pb=clean-at-sephora,,
2921336,P522043,Hot Blurring Pressed-Mousse Blush in Love Bites,45.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2921336-main-zoom.jpg?pb=clean-at-sephora,,
2921344,P522043,Hot Blurring Pressed-Mousse Blush in Lovefool,45.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2921344-main-zoom.jpg?pb=clean-at-sephora,,
2921377,P522043,Hot Blurring Pressed-Mousse Blush in Satisfaction,45.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2921377-main-zoom.jpg?pb=clean-at-sephora,,
2921369,P522043,Hot Blurring Pressed-Mousse Blush in Total Eclipse,45.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2921369-main-zoom.jpg?pb=clean-at-sephora,,
2921351,P522043,Hot Blurring Pressed-Mousse Blush in Heartbreaker,45.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2921351-main-zoom.jpg?pb=clean-at-sephora,,
2955706,P522043,Hot Blurring Pressed-Mousse Blush in Sunshine,45.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2955706-main-zoom.jpg?pb=clean-at-sephora,,
2690030,P507326,B360 Hot Lava,33.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2690030-main-zoom.jpg,,
2690014,P507326,B340 Spirited Sienna,33.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2690014-main-zoom.jpg,,
2690022,P507326,B250 Daring Candy,33.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2690022-main-zoom.jpg,,
2689974,P507326,B230 Wherever Rose,33.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2689974-main-zoom.jpg,,
2689966,P507326,B220 Joyful Pink,33.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2689966-main-zoom.jpg,,
2690006,P507326,B300 Anywhere Peach,33.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2690006-main-zoom.jpg,,
2689990,P507326,B210 Bold Punch,33.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2689990-main-zoom.jpg,,
2689982,P507326,B260 Limitless Berry,33.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2689982-main-zoom.jpg,,
2869105,P516091,Petal & Biscut,75.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2869105-main-zoom.jpg?pb=clean-at-sephora,,
2871390,P516091,Poppet & Ganache,75.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2871390-main-zoom.jpg?pb=clean-at-sephora,,
2869121,P516091,Tulle & Truffle,75.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2869121-main-zoom.jpg?pb=clean-at-sephora,,
2872380,P509414,Phreeze,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2872380-main-zoom.jpg?pb=clean-at-sephora,,
2804987,P509414,Fizz,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2804987-main-zoom.jpg?pb=clean-at-sephora,,
2804995,P509414,Fresh,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2804995-main-zoom.jpg?pb=clean-at-sephora,,
2737039,P509414,Burst,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2737039-main-zoom.jpg?pb=clean-at-sephora,,
2737013,P509414,Spritz,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2737013-main-zoom.jpg?pb=clean-at-sephora,,
2737005,P509414,Splash,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2737005-main-zoom.jpg?pb=clean-at-sephora,,
2737021,P509414,Chill,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2737021-main-zoom.jpg?pb=clean-at-sephora,,
2871028,P516171,02 Morning Blaze,15.0,,,,,,,Sephora Quality Great Value,False,https://www.sephora.com/productimages/sku/s2871028-main-zoom.jpg?pb=2023-03-sephora-value-2023,,
2871044,P516171,01 Pink Sunset,15.0,,,,,,,Sephora Quality Great Value,False,https://www.sephora.com/productimages/sku/s2871044-main-zoom.jpg?pb=2023-03-sephora-value-2023,,
2870814,P516171,03 Sunrise,15.0,,,,,,,Sephora Quality Great Value,False,https://www.sephora.com/productimages/sku/s2870814-main-zoom.jpg?pb=2023-03-sephora-value-2023,,
2870772,P516171,04 Moon O'Clock,15.0,,,,,,,Sephora Quality Great Value,False,https://www.sephora.com/productimages/sku/s2870772-main-zoom.jpg?pb=2023-03-sephora-value-2023,,
2870947,P516171,05 Golden Hour,15.0,,,,,,,Sephora Quality Great Value,False,https://www.sephora.com/productimages/sku/s2870947-main-zoom.jpg?pb=2023-03-sephora-value-2023,,
2587319,P502188,01 Silky Rose,49.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2587319-main-zoom.jpg,,
2587335,P502188,03 Radiant Pink,49.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2587335-main-zoom.jpg,,
2587343,P502188,04 Bright Coral,49.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2587343-main-zoom.jpg,,
2587350,P502188,05 Rosy Beige,49.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2587350-main-zoom.jpg,,
2660116,P502188,07 True Pink,49.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2660116-main-zoom.jpg,,
2660132,P502188,09 Intense Plum,49.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2660132-main-zoom.jpg,,
2794451,P513474,Epic,25.0,,,,,,,Clean plus Planet Aware,False,https://www.sephora.com/productimages/sku/s2794451-main-zoom.jpg?pb=clean-planet-aware,,
2794410,P513474,Dream State,25.0,,,,,,,Clean plus Planet Aware,False,https://www.sephora.com/productimages/sku/s2794410-main-zoom.jpg?pb=clean-planet-aware,,
2794436,P513474,Sublime,25.0,,,,,,,Clean plus Planet Aware,False,https://www.sephora.com/productimages/sku/s2794436-main-zoom.jpg?pb=clean-planet-aware,,
2794428,P513474,Dope,25.0,,,,,,,Clean plus Planet Aware,False,https://www.sephora.com/productimages/sku/s2794428-main-zoom.jpg?pb=clean-planet-aware,,
2794444,P513474,Zen,25.0,,,,,,,Clean plus Planet Aware,False,https://www.sephora.com/productimages/sku/s2794444-main-zoom.jpg?pb=clean-planet-aware,,
2869147,P516090,Jam & Fizz,75.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2869147-main-zoom.jpg?pb=clean-at-sephora,,
2869048,P516090,Mimi & Coquette,75.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2869048-main-zoom.jpg?pb=clean-at-sephora,,
2869139,P516090,Sable & Suede,75.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2869139-main-zoom.jpg?pb=clean-at-sephora,,
2785194,P512314,Whim,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2785194-main-zoom.jpg,,
2785186,P512314,Vision,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2785186-main-zoom.jpg,,
2785152,P512314,Scene,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2785152-main-zoom.jpg,,
2785145,P512314,Moment,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2785145-main-zoom.jpg,,
2785202,P512314,Imagine,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2785202-main-zoom.jpg,,
2785178,P512314,Future,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2785178-main-zoom.jpg,,
2785160,P512314,Craft,38.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2785160-main-zoom.jpg,,
2966083,P522127,Fuchsia Bunny,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2966083-main-zoom.jpg,,
2967842,P522127,Sunset Bunny,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2967842-main-zoom.jpg,,
2967859,P522127,Sun Bunny,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2967859-main-zoom.jpg,,
2966133,P522127,Strawberry Bunny,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2966133-main-zoom.jpg,,
2903821,P518972,Second Language,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2903821-main-zoom.jpg,,
2903847,P518972,Possibilities,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2903847-main-zoom.jpg,,
2903839,P518972,Legacy,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2903839-main-zoom.jpg,,
2903748,P518972,Born from Beauty,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2903748-main-zoom.jpg,,
2903763,P518972,Full Circle,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2903763-main-zoom.jpg,,
2903870,P518972,Single Mother,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2903870-main-zoom.jpg,,
2986123,P522575,02 Smitten Pink,48.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2986123-main-zoom.jpg,,
2986115,P522575,01 Demure Rose,48.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2986115-main-zoom.jpg,,
2986156,P522575,03 Cheeky Coral,48.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2986156-main-zoom.jpg,,
