shade_url,brand,product_name,shade,swatch_img_url,swatch_alt,description,price,standard_value,standard_unit,product_id,shade_id,product_image_url,rgb_r,rgb_g,rgb_b,lab_L,lab_a,lab_b,rgb,lab,L_axis,b_axis,hex_color
https://www.ulta.com/p/thailor-blush-duo-mkt77000411?sku=77000821,KimChi Chic Beauty,Thailor Blush Duo,04 Cheeky,https://media.ultainc.com/i/ulta/77000821_sw?img404=77000821&w=80&fmt=auto,04 Cheeky Thailor Blush Duo,,16.0,7.09,g,77000411,77000821,https://media.ulta.com/i/ulta/77000821?w=1080&h=1080&fmt=auto,223,123,138,63.09,40.25,9.27,"223,123,138","63.09,40.25,9.27",63.09,9.27,#df7b8a
https://www.ulta.com/p/thailor-blush-duo-mkt77000411?sku=77000851,KimChi Chic Beauty,Thailor Blush Duo,05 Peachy,https://media.ultainc.com/i/ulta/77000851_sw?img404=77000851&w=80&fmt=auto,05 Peachy Thailor Blush Duo,,16.0,7.09,g,77000411,77000851,https://media.ulta.com/i/ulta/77000851?w=1080&h=1080&fmt=auto,240,164,169,74.79,28.76,8.88,"240,164,169","74.79,28.76,8.88",74.79,8.88,#f0a4a9
https://www.ulta.com/p/thailor-blush-duo-mkt77000411?sku=77000798,KimChi Chic Beauty,Thailor Blush Duo,06 Vacation,https://media.ultainc.com/i/ulta/77000798_sw?img404=77000798&w=80&fmt=auto,06 Vacation Thailor Blush Duo,,16.0,7.09,g,77000411,77000798,https://media.ulta.com/i/ulta/77000798?w=1080&h=1080&fmt=auto,207,137,129,63.95,25.78,15.3,"207,137,129","63.95,25.78,15.3",63.95,15.3,#cf8981
https://www.ulta.com/p/rose-powder-blush-xlsImpprod18001081?sku=2529586,Milani,Rose Powder Blush,Blossomtime Rose,https://media.ultainc.com/i/ulta/2529586_sw?img404=2529586&w=80&fmt=auto,Blossomtime Rose Rose Powder Blush,,11.99,17.01,g,18001081,2529586,https://media.ulta.com/i/ulta/2529586?w=1080&h=1080&fmt=auto,226,122,125,62.99,40.46,16.6,"226,122,125","62.99,40.46,16.6",62.99,16.6,#e27a7d
https://www.ulta.com/p/rose-powder-blush-xlsImpprod18001081?sku=2529585,Milani,Rose Powder Blush,Coral Cove - Matte,https://media.ultainc.com/i/ulta/2529585_sw?img404=2529585&w=80&fmt=auto,Coral Cove Rose Powder Blush - Matte,,11.99,17.01,g,18001081,2529585,https://media.ulta.com/i/ulta/2529585?w=1080&h=1080&fmt=auto,243,119,110,64.47,46.79,27.47,"243,119,110","64.47,46.79,27.47",64.47,27.47,#f3776e
https://www.ulta.com/p/rose-powder-blush-xlsImpprod18001081?sku=2529600,Milani,Rose Powder Blush,Romantic Rose - Matte,https://media.ultainc.com/i/ulta/2529600_sw?img404=2529600&w=80&fmt=auto,Romantic Rose Rose Powder Blush - Matte,,11.99,17.01,g,18001081,2529600,https://media.ulta.com/i/ulta/2529600?w=1080&h=1080&fmt=auto,201,133,133,62.41,26.14,10.78,"201,133,133","62.41,26.14,10.78",62.41,10.78,#c98585
https://www.ulta.com/p/rose-powder-blush-xlsImpprod18001081?sku=2529594,Milani,Rose Powder Blush,Tea Rose - Matte,https://media.ultainc.com/i/ulta/2529594_sw?img404=2529594&w=80&fmt=auto,Tea Rose Rose Powder Blush - Matte,,11.99,17.01,g,18001081,2529594,https://media.ulta.com/i/ulta/2529594?w=1080&h=1080&fmt=auto,217,134,132,64.54,31.57,14.61,"217,134,132","64.54,31.57,14.61",64.54,14.61,#d98684
https://www.ulta.com/p/cheek-dew-hydrating-serum-blush-pimprod2027226?sku=2592762,ColourPop,Cheek Dew Hydrating Serum Blush,Kiss Kiss,https://media.ultainc.com/i/ulta/2592762_sw?img404=2592762&w=24&fmt=auto,Kiss Kiss Cheek Dew Hydrating Serum Blush,warm peachy nude,8.0,13.61,g,2027226,2592762,https://media.ulta.com/i/ulta/2592762?w=1080&h=1080&fmt=auto,186,119,92,56.49,23.28,25.71,"186,119,92","56.49,23.28,25.71",56.49,25.71,#ba775c
https://www.ulta.com/p/nudescreen-blush-tint-spf-30-pimprod2043960?sku=2620587,NUDESTIX,Nudescreen Blush Tint SPF 30,Pink Sunrise,https://media.ultainc.com/i/ulta/2620587_sw?img404=2620587&w=80&fmt=auto,Pink Sunrise Nudescreen Blush Tint SPF 30,"cool, fresh pink",32.0,14.46,g,2043960,2620587,https://media.ulta.com/i/ulta/2620587?w=1080&h=1080&fmt=auto,223,136,142,65.94,33.93,11.05,"223,136,142","65.94,33.93,11.05",65.94,11.05,#df888e
https://www.ulta.com/p/nudescreen-blush-tint-spf-30-pimprod2043960?sku=2620589,NUDESTIX,Nudescreen Blush Tint SPF 30,Strawberry Sunburst,https://media.ultainc.com/i/ulta/2620589_sw?img404=2620589&w=80&fmt=auto,Strawberry Sunburst Nudescreen Blush Tint SPF 30,"warm, rich coral-red",32.0,14.46,g,2043960,2620589,https://media.ulta.com/i/ulta/2620589?w=1080&h=1080&fmt=auto,217,83,82,53.55,52.48,28.52,"217,83,82","53.55,52.48,28.52",53.55,28.52,#d95352
https://www.ulta.com/p/nudescreen-blush-tint-spf-30-pimprod2043960?sku=2620586,NUDESTIX,Nudescreen Blush Tint SPF 30,Sunkissed,https://media.ultainc.com/i/ulta/2620586_sw?img404=2620586&w=80&fmt=auto,Sunkissed Nudescreen Blush Tint SPF 30,"warm, rich terracotta",32.0,14.46,g,2043960,2620586,https://media.ulta.com/i/ulta/2620586?w=1080&h=1080&fmt=auto,191,96,76,51.8,36.34,28.92,"191,96,76","51.8,36.34,28.92",51.8,28.92,#bf604c
https://www.ulta.com/p/nudescreen-blush-tint-spf-30-pimprod2043960?sku=2620588,NUDESTIX,Nudescreen Blush Tint SPF 30,Sunny Sweet Cheeks,https://media.ultainc.com/i/ulta/2620588_sw?img404=2620588&w=80&fmt=auto,Sunny Sweet Cheeks Nudescreen Blush Tint SPF 30,"warm, soft coral-pink",32.0,14.46,g,2043960,2620588,https://media.ulta.com/i/ulta/2620588?w=1080&h=1080&fmt=auto,217,106,112,58.26,44.0,17.35,"217,106,112","58.26,44.0,17.35",58.26,17.35,#d96a70
